time,time_unix,index,symbol,action,trend,setup,aoi_kind,signal,signal_label,currency_bias,strength,pattern,stop_loss,take_profit,price,price_fmt
2023-09-25T03:00:00+00:00,1695610800,99,AUDUSD=X,buy,bullish,bounce,support,rejection,Wick rejection,NZD>JPY,g:98:0.64286774:0.64263409:0.64333504,alexg5|AUDUSD|NZD>JPY|bullish|bounce|support|rejection|NZD:+0.0043|EUR:+0.0028|AUD:+0.0023|USD:+0.0005|g:98:0.64286774:0.64263409:0.64333504,0.6424004435539246,0.6431013941764832,0.6426340937614441,0.64263
2023-09-26T08:00:00+00:00,1695715200,128,NZDUSD=X,sell,bearish,continuation,support,momentum,Momentum candle,USD>CHF,g:126:0.59495479:0.59610075:0.59266287,alexg5|NZDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0043|JPY:-0.0006|NZD:-0.0008|CAD:-0.0008|g:126:0.59495479:0.59610075:0.59266287,0.5972467064857483,0.5938088297843933,0.5961007475852966,0.59610
2023-09-28T00:00:00+00:00,1695859200,168,NZDUSD=X,sell,bearish,continuation,support,momentum,Momentum candle,USD>AUD,g:166:0.59182101:0.59278107:0.58990091,alexg5|NZDUSD|USD>AUD|bearish|continuation|support|momentum|USD:+0.0040|CAD:+0.0014|GBP:+0.0013|JPY:-0.0001|g:166:0.59182101:0.59278107:0.58990091,0.5937411189079285,0.5908609628677368,0.5927810668945312,0.59278
2023-09-28T09:00:00+00:00,1695891600,177,USDJPY=X,buy,bullish,bounce,support,bullish_engulfing,Bullish engulfing,GBP>EUR,g:176:149.37800598:149.21301270:149.70799255,alexg5|USDJPY|GBP>EUR|bullish|bounce|support|bullish_engulfing|GBP:+0.0039|CAD:+0.0017|USD:+0.0007|NZD:+0.0005|g:176:149.37800598:149.21301270:149.70799255,149.0480194091797,149.54299926757812,149.2130126953125,149.213
2023-10-02T05:00:00+00:00,1696222800,220,NZDUSD=X,buy,bullish,bounce,support,rejection,Wick rejection,NZD>CAD,g:216:0.59970015:0.59845380:0.60499728,alexg5|NZDUSD|NZD>CAD|bullish|bounce|support|rejection|NZD:+0.0052|EUR:+0.0014|AUD:+0.0010|USD:+0.0004|g:216:0.59970015:0.59845380:0.60499728,0.5972074509859084,0.6037509263157844,0.5984538019299507,0.59845
2023-10-04T14:00:00+00:00,1696428000,275,USDCHF=X,sell,bearish,continuation,support,momentum,Momentum candle,CHF>USD,g:273:0.91501999:0.91709498:0.91087002,alexg5|USDCHF|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0079|AUD:+0.0053|GBP:+0.0037|NZD:+0.0033|g:273:0.91501999:0.91709498:0.91087002,0.9191699624061584,0.9129450023174286,0.9170949757099152,0.91709
2023-10-04T15:00:00+00:00,1696431600,278,NZDUSD=X,sell,bearish,continuation,support,momentum,Momentum candle,GBP>CAD,g:277:0.58906692:0.58988011:0.58744055,alexg5|NZDUSD|GBP>CAD|bearish|continuation|support|momentum|GBP:+0.0023|CHF:+0.0019|AUD:+0.0009|EUR:+0.0005|g:277:0.58906692:0.58988011:0.58744055,0.5906932950019836,0.5882537364959717,0.589880108833313,0.58988
2023-10-05T07:00:00+00:00,1696489200,292,USDCHF=X,sell,bearish,continuation,support,momentum,Momentum candle,CHF>USD,g:285:0.91491997:0.91694495:0.91087002,alexg5|USDCHF|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0066|AUD:+0.0053|GBP:+0.0027|NZD:+0.0018|g:285:0.91491997:0.91694495:0.91087002,0.9189699292182922,0.912894994020462,0.9169449508190155,0.91694
2023-10-06T05:00:00+00:00,1696568400,316,AUDUSD=X,buy,bullish,continuation,resistance,momentum,Momentum candle,NZD>JPY,g:313:0.63812137:0.63671032:0.64094347,alexg5|AUDUSD|NZD>JPY|bullish|continuation|resistance|momentum|NZD:+0.0039|AUD:+0.0027|GBP:+0.0019|EUR:+0.0016|g:313:0.63812137:0.63671032:0.64094347,0.6352992653846741,0.6395324170589447,0.6367103159427643,0.63671
2023-10-06T12:00:00+00:00,1696593600,323,EURUSD=X,buy,bullish,continuation,resistance,momentum,Momentum candle,NZD>USD,g:301:1.05329680:1.05047146:1.06112051,alexg5|EURUSD|NZD>USD|bullish|continuation|resistance|momentum|NZD:+0.0094|AUD:+0.0064|CHF:+0.0057|CAD:+0.0031|g:301:1.05329680:1.05047146:1.06112051,1.0476461186408996,1.0582951672077179,1.0504714615345,1.05047
